"ID","dstOffset","rawOffset","status","timeZoneId","timeZoneName"
"5AL2",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AL6",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL48",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL7",0,-21600,"OK","America/Chicago","Central Standard Time"
"TOI",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL77",0,-21600,"OK","America/Chicago","Central Standard Time"
"TCL",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL26",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AL3",0,-21600,"OK","America/Chicago","Central Standard Time"
"06A",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL73",0,-21600,"OK","America/Chicago","Central Standard Time"
"27AL",0,-21600,"OK","America/Chicago","Central Standard Time"
"07A",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL07",0,-21600,"OK","America/Chicago","Central Standard Time"
"M55",0,-21600,"OK","America/Chicago","Central Standard Time"
"25A",0,-21600,"OK","America/Chicago","Central Standard Time"
"08A",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AL3",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL94",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL17",0,-21600,"OK","America/Chicago","Central Standard Time"
"AL54",0,-21600,"OK","America/Chicago","Central Standard Time"
"18AL",0,-21600,"OK","America/Chicago","Central Standard Time"
"M73",0,-21600,"OK","America/Chicago","Central Standard Time"
"54AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M89",0,-21600,"OK","America/Chicago","Central Standard Time"
"41AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"CVK",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR76",0,-21600,"OK","America/Chicago","Central Standard Time"
"M60",0,-21600,"OK","America/Chicago","Central Standard Time"
"M74",0,-21600,"OK","America/Chicago","Central Standard Time"
"BVX",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR24",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"25AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"SUZ",0,-21600,"OK","America/Chicago","Central Standard Time"
"04AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"VBT",0,-21600,"OK","America/Chicago","Central Standard Time"
"27AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR41",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR51",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR13",0,-21600,"OK","America/Chicago","Central Standard Time"
"BYH",0,-21600,"OK","America/Chicago","Central Standard Time"
"HKA",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR30",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M2",0,-21600,"OK","America/Chicago","Central Standard Time"
"15AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M36",0,-21600,"OK","America/Chicago","Central Standard Time"
"12XS",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR54",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR28",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"73AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"37T",0,-21600,"OK","America/Chicago","Central Standard Time"
"CDH",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR42",0,-21600,"OK","America/Chicago","Central Standard Time"
"RBM",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M3",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR04",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR03",0,-21600,"OK","America/Chicago","Central Standard Time"
"28AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR05",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"H35",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR02",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR71",0,-21600,"OK","America/Chicago","Central Standard Time"
"CCA",0,-21600,"OK","America/Chicago","Central Standard Time"
"31AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"2A2",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"CWS",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR88",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR06",0,-21600,"OK","America/Chicago","Central Standard Time"
"12A",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M9",0,-21600,"OK","America/Chicago","Central Standard Time"
"61AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"CRT",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR07",0,-21600,"OK","America/Chicago","Central Standard Time"
"50AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"32A",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR32",0,-21600,"OK","America/Chicago","Central Standard Time"
"5M5",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"DEQ",0,-21600,"OK","America/Chicago","Central Standard Time"
"01AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"4M5",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR59",0,-21600,"OK","America/Chicago","Central Standard Time"
"5M1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR89",0,-21600,"OK","America/Chicago","Central Standard Time"
"0M0",0,-21600,"OK","America/Chicago","Central Standard Time"
"63AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"F43",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR47",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR48",0,-21600,"OK","America/Chicago","Central Standard Time"
"ELD",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"17AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR08",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"18AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"35AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"FYV",0,-21600,"OK","America/Chicago","Central Standard Time"
"XNA",0,-21600,"OK","America/Chicago","Central Standard Time"
"67AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR35",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR49",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR8",0,-21600,"OK","America/Chicago","Central Standard Time"
"FLP",0,-21600,"OK","America/Chicago","Central Standard Time"
"45AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"5M4",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"FCY",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR72",0,-21600,"OK","America/Chicago","Central Standard Time"
"14AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AZU",0,-21600,"OK","America/Chicago","Central Standard Time"
"FSM",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR21",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR40",0,-21600,"OK","America/Chicago","Central Standard Time"
"40AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"70AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR09",0,-21600,"OK","America/Chicago","Central Standard Time"
"52AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"33AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"30AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"36AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"94AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"5M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"37AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"20AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"0R6",0,-21600,"OK","America/Chicago","Central Standard Time"
"HRO",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR80",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"6M0",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR52",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR10",0,-21600,"OK","America/Chicago","Central Standard Time"
"21AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR8",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"HBZ",0,-21600,"OK","America/Chicago","Central Standard Time"
"HEE",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR77",0,-21600,"OK","America/Chicago","Central Standard Time"
"75AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"06AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"2A6",0,-21600,"OK","America/Chicago","Central Standard Time"
"M18",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"6M2",0,-21600,"OK","America/Chicago","Central Standard Time"
"11AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"HOT",0,-21600,"OK","America/Chicago","Central Standard Time"
"78AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"H34",0,-21600,"OK","America/Chicago","Central Standard Time"
"79AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"LRF",0,-21600,"OK","America/Chicago","Central Standard Time"
"22AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"JBR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR60",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"23AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"05AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M0",0,-21600,"OK","America/Chicago","Central Standard Time"
"M32",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR61",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR8",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR82",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR81",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR83",0,-21600,"OK","America/Chicago","Central Standard Time"
"LIT",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR29",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR5",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR45",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR90",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"6AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"02AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR62",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"81AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"1AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR91",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"24AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AGO",0,-21600,"OK","America/Chicago","Central Standard Time"
"09AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M78",0,-21600,"OK","America/Chicago","Central Standard Time"
"03AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"MXA",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"6M7",0,-21600,"OK","America/Chicago","Central Standard Time"
"6M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"34AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"4A5",0,-21600,"OK","America/Chicago","Central Standard Time"
"12AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR34",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR46",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M0",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR63",0,-21600,"OK","America/Chicago","Central Standard Time"
"42A",0,-21600,"OK","America/Chicago","Central Standard Time"
"47AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"MEZ",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR6",0,-21600,"OK","America/Chicago","Central Standard Time"
"LLQ",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR85",0,-21600,"OK","America/Chicago","Central Standard Time"
"BDQ",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR43",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR65",0,-21600,"OK","America/Chicago","Central Standard Time"
"07AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"MPJ",0,-21600,"OK","America/Chicago","Central Standard Time"
"BPK",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"42AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M2",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR3",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M3",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR66",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR8",0,-21600,"OK","America/Chicago","Central Standard Time"
"M77",0,-21600,"OK","America/Chicago","Central Standard Time"
"19AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M19",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR92",0,-21600,"OK","America/Chicago","Central Standard Time"
"43AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"ORK",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR55",0,-21600,"OK","America/Chicago","Central Standard Time"
"8AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR56",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR67",0,-21600,"OK","America/Chicago","Central Standard Time"
"93AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M4",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M5",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR17",0,-21600,"OK","America/Chicago","Central Standard Time"
"PGR",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR9",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR95",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M6",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR19",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M7",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR73",0,-21600,"OK","America/Chicago","Central Standard Time"
"PBF",0,-21600,"OK","America/Chicago","Central Standard Time"
"13AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M70",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR53",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR93",0,-21600,"OK","America/Chicago","Central Standard Time"
"4F7",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"ROG",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR36",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR11",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR12",0,-21600,"OK","America/Chicago","Central Standard Time"
"RUE",0,-21600,"OK","America/Chicago","Central Standard Time"
"4AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"7M9",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR68",0,-21600,"OK","America/Chicago","Central Standard Time"
"SRC",0,-21600,"OK","America/Chicago","Central Standard Time"
"29AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR78",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR33",0,-21600,"OK","America/Chicago","Central Standard Time"
"26AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"7AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"9M8",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR22",0,-21600,"OK","America/Chicago","Central Standard Time"
"99A",0,-21600,"OK","America/Chicago","Central Standard Time"
"46AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"SLG",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR69",0,-21600,"OK","America/Chicago","Central Standard Time"
"38AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"ASG",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR0",0,-21600,"OK","America/Chicago","Central Standard Time"
"16AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"55M",0,-21600,"OK","America/Chicago","Central Standard Time"
"4F8",0,-21600,"OK","America/Chicago","Central Standard Time"
"32AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"SGT",0,-21600,"OK","America/Chicago","Central Standard Time"
"TXK",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR44",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR37",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR79",0,-21600,"OK","America/Chicago","Central Standard Time"
"2AR4",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR2",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR87",0,-21600,"OK","America/Chicago","Central Standard Time"
"44AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"M27",0,-21600,"OK","America/Chicago","Central Standard Time"
"ARG",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR20",0,-21600,"OK","America/Chicago","Central Standard Time"
"3M9",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR70",0,-21600,"OK","America/Chicago","Central Standard Time"
"0AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"8M2",0,-21600,"OK","America/Chicago","Central Standard Time"
"5AR7",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR27",0,-21600,"OK","America/Chicago","Central Standard Time"
"AWM",0,-21600,"OK","America/Chicago","Central Standard Time"
"08AR",0,-21600,"OK","America/Chicago","Central Standard Time"
"05XS",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR97",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR50",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR74",0,-21600,"OK","America/Chicago","Central Standard Time"
"M65",0,-21600,"OK","America/Chicago","Central Standard Time"
"AR75",0,-21600,"OK","America/Chicago","Central Standard Time"
"3AR1",0,-21600,"OK","America/Chicago","Central Standard Time"
"FAQ",0,-39600,"OK","Pacific/Pago_Pago","Samoa Standard Time"
"Z08",0,-39600,"OK","Pacific/Pago_Pago","Samoa Standard Time"
"PPG",0,-39600,"OK","Pacific/Pago_Pago","Samoa Standard Time"
"HI36",0,-39600,"OK","Pacific/Pago_Pago","Samoa Standard Time"
"26AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"27AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"28AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ04",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P01",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"30AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E51",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"31AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E95",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P04",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ68",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"10AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ05",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"BXK",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"22AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"IFP",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"A20",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"A09",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"19AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"01AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"33AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ91",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"18AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ52",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ51",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"CGZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P19",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"34AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ87",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ76",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"CHD",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E91",0,-25200,"OK","America/Denver","Mountain Standard Time"
"59AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ46",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"Z95",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"CFT",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZC",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"35AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"36AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P08",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"37AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"00AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P52",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ22",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ86",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ00",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ06",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"DGL",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ17",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P03",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"DUG",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E60",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"FLG",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ23",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"FHU",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ25",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E63",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"GBN",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"17AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"06AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ79",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"GEU",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"77AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"LUF",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P13",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ56",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ55",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ53",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ54",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"76AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"GYR",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"GCN",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"40G",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"14AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"68AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"03AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P14",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"11AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ21",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"75AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0V7",0,-25200,"OK","America/Denver","Mountain Standard Time"
"38AZ",0,-25200,"OK","America/Denver","Mountain Standard Time"
"E67",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"IGM",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"73AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ97",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ45",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AN01",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"HII",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ09",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ80",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"71AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ90",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ60",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
